Date,Open,High,Low,Close,Adj Close,Volume
2023-12-01,155.82000732421875,157.86000061035156,155.82000732421875,156.83999633789062,155.87879943847656,8913000
2023-12-04,156.02000427246094,158.0500030517578,155.8800048828125,157.99000549316406,157.02175903320312,9607500
2023-12-05,157.25999450683594,158.5,156.97000122070312,157.97000122070312,157.0018768310547,9135600
2023-12-06,158.83999633789062,159.22000122070312,156.0,156.30999755859375,155.35205078125,9366000
2023-12-07,156.69000244140625,157.30999755859375,156.14999389648438,156.7899932861328,155.8291015625,8130900
2023-12-08,157.25999450683594,158.77999877929688,156.97999572753906,158.52000427246094,157.5485076904297,7366200
2023-12-11,158.52000427246094,159.3000030517578,158.14999389648438,159.10000610351562,158.1249542236328,8093900
2023-12-12,159.22999572753906,160.64999389648438,158.8800048828125,160.52000427246094,159.5362548828125,10223000
2023-12-13,160.52000427246094,162.02999877929688,159.77000427246094,161.05999755859375,160.07293701171875,12379100
2023-12-14,161.8300018310547,164.83999633789062,161.7100067138672,163.99000549316406,162.9849853515625,13643000
2023-12-15,163.0800018310547,165.27999877929688,162.38999938964844,165.22999572753906,164.21737670898438,20305900
2023-12-18,165.9199981689453,167.1300048828125,165.6300048828125,166.22999572753906,165.21124267578125,8469600
2023-12-19,166.0,168.47000122070312,165.5500030517578,168.4499969482422,167.4176483154297,10345700
2023-12-20,167.99000549316406,169.41000366210938,166.4499969482422,166.5500030517578,165.529296875,10734700
2023-12-21,166.83999633789062,168.08999633789062,165.67999267578125,167.5,166.4734649658203,7601700
2023-12-22,167.5,168.22999572753906,167.22999572753906,167.39999389648438,166.3740692138672,6574900
2023-12-26,167.4600067138672,168.77000427246094,167.17999267578125,168.38999938964844,167.35801696777344,4683600
2023-12-27,167.83999633789062,169.47000122070312,167.5800018310547,169.39999389648438,168.36181640625,6428600
2023-12-28,169.35000610351562,170.66000366210938,169.0,170.3000030517578,169.25631713867188,6320100
2023-12-29,170.0,170.69000244140625,169.6300048828125,170.10000610351562,169.0575408935547,6431800
2024-01-02,169.08999633789062,172.1699981689453,168.91000366210938,172.0800018310547,171.02540588378906,9977400
2024-01-03,171.86000061035156,172.0399932861328,170.3699951171875,171.3300018310547,170.27999877929688,9852300
2024-01-04,170.63999938964844,173.35000610351562,170.5399932861328,171.41000366210938,171.41000366210938,11972500
2024-01-05,171.47000122070312,173.3800048828125,171.47000122070312,172.27000427246094,172.27000427246094,10064200
2024-01-08,172.02000427246094,172.36000061035156,169.49000549316406,172.02000427246094,172.02000427246094,11229900
2024-01-09,171.6199951171875,171.7899932861328,170.10000610351562,170.66000366210938,170.66000366210938,9923600
2024-01-10,170.0,171.0800018310547,168.9499969482422,171.02000427246094,171.02000427246094,9670200
2024-01-11,170.3300018310547,170.36000061035156,168.63999938964844,170.3000030517578,170.3000030517578,11919500
2024-01-12,173.8000030517578,176.30999755859375,168.89999389648438,169.0500030517578,169.0500030517578,19429200
2024-01-16,164.8699951171875,168.08999633789062,164.3000030517578,167.99000549316406,167.99000549316406,17206400
2024-01-17,167.33999633789062,169.07000732421875,166.49000549316406,167.08999633789062,167.08999633789062,11107500
2024-01-18,167.1199951171875,167.52999877929688,165.24000549316406,167.4199981689453,167.4199981689453,9382300
2024-01-19,167.5500030517578,170.57000732421875,167.0800018310547,170.30999755859375,170.30999755859375,13114400
